success;data.pageName;data.createTime;data.importTime;data.message;data.link;data.attachmentPreviewPicture;data.attachmentType;data.userName;data.originalPost
True;Universidad Del Sinú - Monteria YT Unisinu;9/02/2021 19:00;8/03/2021 18:18;Dra alma cordial saludo;https://www.facebook.com/1420157294936728/posts/865126737658000?comment_id=865149824322358;;;;"CELEBRANDO EL DÍA DEL PERIODISTA CON LA CONFERENCIA ""PERIODISMO EN PANDEMIMIA"" A CARGO DEL PERIODISTA Y PRESENTADOR DE NOTICIAS RCN - LUIS EDUARDO JARAMILLO - Universidad del Sinú - Elías Bechara Zainúm"
True;Universidad Del Sinú - Monteria YT Unisinu;9/02/2021 19:03;8/03/2021 18:18;Feliz dia periodistas !;https://www.facebook.com/1420157294936728/posts/865126737658000?comment_id=865151730988834;;;;"CELEBRANDO EL DÍA DEL PERIODISTA CON LA CONFERENCIA ""PERIODISMO EN PANDEMIMIA"" A CARGO DEL PERIODISTA Y PRESENTADOR DE NOTICIAS RCN - LUIS EDUARDO JARAMILLO - Universidad del Sinú - Elías Bechara Zainúm"
True;Universidad Del Sinú - Monteria YT Unisinu;9/02/2021 19:58;8/03/2021 18:18;Excelente;https://www.facebook.com/1420157294936728/posts/865126737658000?comment_id=865191214318219;;;;"CELEBRANDO EL DÍA DEL PERIODISTA CON LA CONFERENCIA ""PERIODISMO EN PANDEMIMIA"" A CARGO DEL PERIODISTA Y PRESENTADOR DE NOTICIAS RCN - LUIS EDUARDO JARAMILLO - Universidad del Sinú - Elías Bechara Zainúm"
True;Universidad Del Sinú - Monteria YT Unisinu;10/02/2021 4:14;9/03/2021 0:19; Que carreras hay disponibles;https://www.facebook.com/1420157294936728/posts/2937433939875715?comment_id=2937486106537165;;;;"¡Seguimos pensando en tí! 
Queremos que no pierdas la oportunidad de formarte como un profesional de calidad en una de las mejores universidades de la región.

¡Matricúlate ya!
Más información en www.unisinu.edu.co"
True;Universidad Del Sinú - Monteria YT Unisinu;11/02/2021 19:41;8/03/2021 12:18;Informscion;https://www.facebook.com/1420157294936728/posts/2936612983291144?comment_id=2938661563086286;;;;"¡Ilumina tu futuro desde el presente!💡

#Unisinú🇦🇹 transforma tus sueños.👩🏻‍⚕️🧑🏾‍⚕️

Esta es una gran oportunidad de crecimiento profesional.👩🏾‍🎓

¡Inscríbete gratis!✍🏼
#UniSinúEsNuestra
#UniSinú46Años
#QueEstaLlamaNoSeExtinga"
True;Universidad Del Sinú - Monteria YT Unisinu;11/02/2021 19:43;3/03/2021 0:10;Informscion;https://www.facebook.com/1420157294936728/posts/2931559707129805?comment_id=2938662163086226;;;;"¡Potencia tu empleabilidad y futuro!👩🏻‍💻

Estudia, actualízate y asume una perspectiva holística del mundo de la nueva gerencia y realidades digitales.

#Unisinú🇦🇹

¡Contáctanos ya!☎️
#UniSinúEsNuestra
#UniSinú46Años
#QueEstaLlamaNoSeExtinga"
True;Universidad Del Sinú - Monteria YT Unisinu;13/02/2021 0:52;9/03/2021 18:08;Cual es el link?;https://www.facebook.com/1420157294936728/posts/2938608723091570?comment_id=2939542942998148;;;;"¡Agéndate! 🗣️
La Facultad de Ciencias e Ingeniería te invitan al seminario virtual que se realizará mañana.
⏱️ 4:00 p.m
🗓️ Viernes 12 de febrero
#UniSinúEsNuestra
#UniSinú46Años
#QueEstaLlamaNoSeExtinga"
True;Universidad Del Sinú - Monteria YT Unisinu;13/02/2021 2:32;5/03/2021 18:26;Jesus David Burgos Burgos;https://www.facebook.com/1420157294936728/posts/2933826330236476?comment_id=2939591592993283;;;;"Jóvenes recién egresados aprovecha esta oportunidad laboral que la empresa Ecopetrol tiene para ustedes.
#UniSinúEsNuestra
#UniSinú46Años
#QueEstaLlamaNoSeExtinga"
True;Universidad Del Sinú - Monteria YT Unisinu;16/02/2021 3:53;10/03/2021 18:18;".ㄷ ㅠ🤗💫🕝🕝🕜
ㅡ ㅡ ㅡㅡ추  ㅜ🌓🇦🇹";https://www.facebook.com/1420157294936728/posts/2941816659437443?comment_id=2941852769433832;;;;"El Secretario de Educación Municipal, Óscar González, visitó las instalaciones la de la Universidad donde se reunió con la Rectora de sede, doctora Adriana Suárez de Lacouture, el doctor Manuel Nule, Asesor Jurídico y el Decano de la Facultad de Ciencias de la Salud, doctor Álvaro Bustos González, para establecer una serie de convenios interinstitucionales que beneficiarán a la comunidad monteriana. 
@semmonteria
#UniSinúEsNuestra
#UniSinú46Años
#QueEstaLlamaNoSeExtinga"
True;Universidad Del Sinú - Monteria YT Unisinu;16/02/2021 6:48;10/03/2021 6:22;Lick de acceso a la conferencia;https://www.facebook.com/1420157294936728/posts/2941767022775740?comment_id=2941922642760178;;;;"Agendate este 18 de febrero a la conferencia ""Retos de la Educación en la virtualidad"" organizada por el Departamento de Humanidades.
#UniSinúEsNuestra
#UniSinú46Años
#QueEstaLlamaNoSeExtinga"
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:05;10/03/2021 18:18;Excelente profe;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134819471839911;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:07;10/03/2021 18:18;Fernanda Gómez;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134820211839837;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:08;10/03/2021 18:18;Genial,profe;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134820868506438;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:08;10/03/2021 18:18;Excelente;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134821175173074;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:08;10/03/2021 18:18; Gracias por acompañarnos, pueden realizar sus comentarios y preguntas.;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134821241839734;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:13;10/03/2021 18:18;Buena informacion. 💯✔️✔️;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134825718505953;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:13;10/03/2021 18:18;Buenas tardes , Excelente profe;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134825735172618;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:14;10/03/2021 18:18;Buenas tardes;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134826091839249;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:16;10/03/2021 18:18;Buenas tardes;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134828381839020;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:17;10/03/2021 18:18;Buenas tardes;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134828571839001;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:17;10/03/2021 18:18;Buenas tardes;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134828958505629;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:18;10/03/2021 18:18;Buenas tardes;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134829761838882;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:20;10/03/2021 18:18;Noches;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134831381838720;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:22;10/03/2021 18:18;Buenas tardes;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134833161838542;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:24;10/03/2021 18:18;Buenas tardes;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134835205171671;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:25;10/03/2021 18:18;"Los medios de comunicación están realizando de primera necesidad, como es la distribución de una  información rigurosa y veraz; respecto a la pandemia por el COVID-19 en Colombia.";https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134835308504994;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:25;10/03/2021 18:18;una función de primera necesidad;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134835698504955;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:26;10/03/2021 18:18;Tienen algúna estrategia aparte de reconocer el autor de saber si, es información falsa o verdadera;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134836531838205;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:29;10/03/2021 18:18;Creen que las personas que no se quieren vacunar por algunas noticias amarillistas  y mal información de este tema ,que tanto afecta en nuestra sociedad ?;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134839165171275;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:30;10/03/2021 18:18;Buenas tardes soy yina Molina de trabajo social de lll semestre por que los medios de comunicación no son más responsables a la hora de informarnos sobre la  evolución de la pandemia en vez de aclararnos  dudas lo que hacen por lo general es confundirnos más  se supone q muchas personas creen todo lo que dicen en las noticias;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134839895171202;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:31;10/03/2021 18:18;Buenas tarde, En tiempos de aislamiento, las redes sociales se convierten en un gran medio para seguir cerca de las personas, y poder llevarles información relevante y confiable.;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134840821837776;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:34;10/03/2021 18:18;     Sharon;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134842681837590;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:35;10/03/2021 18:18;buenas tardes como estan todos. es un tema muy interesante;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134843635170828;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:36;10/03/2021 18:18;Fernando Isaza  apenas acabo de ingresar sobre que es?;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134843971837461;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:36;10/03/2021 18:18;Yo también jajaja;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134844265170765;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:37;10/03/2021 18:18;Cordial saludo para mis estimados amigos;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134844481837410;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:38;10/03/2021 18:18;"Buenas tarde 
En caso, que medidas tomariamos con la situación que se presenta respecto al covid con esta nueva curva";https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134844825170709;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:38;10/03/2021 18:18;Buenas tardes, soy de la clase de emprendimiento e innovación, mi pregunta es la siguiente, ¿qué recomendaciones le dan a esos medios de comunicación que no están dando una información veraz?;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134844881837370;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:40;10/03/2021 18:18;Ante el riesgo de contagio, ¿COMO INTERACTÚAN LOS MEDIOS DE DE COMUNICACIÓN Y COMO ESTABLECEN SUS PROTOCOLOS PARA NO EXPONER SU SALUD?;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134846505170541;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:44;10/03/2021 18:18;¿creen ustedes que la desinformación ha afectado la confianza que todos  tienen actualmente por las vacunas?. porque es tanta la desinformación que sobrepasa los verdaderos conocimientos.;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134848188503706;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:48;10/03/2021 18:18;Buenas tardes  soy Jorge Perez estudiante de ingeniería civil  de primer semestre los medios de comunicación soy muy importante en especial en estos tiempos  ya que estos nos tienen bien informados pero a la vez se generan noticias falsas mas que todo por lo del covid  y esto conlleva a que la gente no se quiera vacunar.;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134850401836818;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:48;10/03/2021 18:18;"#estructura del pensamiento.
Cree usted que los periodistas de los medios de comunicación nacional, tienen la capacidad de transmitir una información clara y sin color político.";https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134850445170147;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:50;10/03/2021 18:18;#Esctructuradelpensamiento;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134851271836731;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:53;10/03/2021 18:18;#estructuradelpensamiento;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134852741836584;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:55;10/03/2021 18:18;#estructuradelpensamiento;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134853598503165;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:55;10/03/2021 18:18;#Esctructuradelpensamiento;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134854135169778;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:56;10/03/2021 18:18;#estructuradelpensamiento;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134854745169717;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:57;10/03/2021 18:18;Buenas tardes soy maylin Pérez fajardo de trabajo social. la desinformación de las vacunas han generado temor en otros países o en la sociedad por que ¿los científicos dicen que no se hacen responsables de los efectos secundarios ?;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134854861836372;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:57;10/03/2021 18:18;#Educaciónparalavoz.;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134855121836346;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:59;10/03/2021 18:18;Gracias a todos, un abrazo enorme.;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134856008502924;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 3:59;10/03/2021 18:18;Muy buena información profesor;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134856288502896;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 4:13;10/03/2021 18:18;Buena información;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134864555168736;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 4:27;10/03/2021 18:18;Excelente doctor;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134868615168330;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 4:28;10/03/2021 18:18;#estructuradepensamiento;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134868838501641;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 4:47;10/03/2021 18:18;Fernanda Gómez bueno pero Luisa 🤣🤣;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134875258500999;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 5:44;10/03/2021 18:18;Ivan Dario Rada un abrazo hermano. Por ahí Camilo Antonio Gattás Obeid firme y reflexivo como siempre. Esperemos encontrarnos pronto, el panorama comienza a abrirse para bien. 👍;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134894418499083;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;17/02/2021 6:52;10/03/2021 18:18;Gracias Carlos por la invitación. Buen tema para conversar pero ya sabes en otro ambiente  jejeje;https://www.facebook.com/1420157294936728/posts/134692755185916?comment_id=134916248496900;;;;Conversatorio: el papel de los medios en tiempos de pandemia. Una mirada crítica y reflexiva de cuál debería ser el manejo mediático al rededor de la emergencia sanitaria global. Expertos en el tema dialogan y plantean sus posiciones. #Envivo #Unisinú #RadioUnisinu
True;Universidad Del Sinú - Monteria YT Unisinu;19/02/2021 17:57;4/03/2021 18:09;Andrea Isabel;https://www.facebook.com/1420157294936728/posts/2933047003647742?comment_id=2944495062502936;;;;"Información Importante!
Si realizaste tu pago por Bancolombia, recuerda que debes tener en cuenta los siguientes pasos  para finalizar tu proceso de matrícula.
#UniSinúEsNuestra
#UniSinú46Años
#QueEstaLlamaNoSeExtinga"
True;Universidad Del Sinú - Monteria YT Unisinu;20/02/2021 0:57;11/03/2021 0:07;Buenas tardes;https://www.facebook.com/1420157294936728/posts/1086445051824614?comment_id=1086446478491138;;;;TERTULIA ACADÉMICA
True;Universidad Del Sinú - Monteria YT Unisinu;20/02/2021 0:59;11/03/2021 0:07;Buenas tardes un;https://www.facebook.com/1420157294936728/posts/1086445051824614?comment_id=1086448681824251;;;;TERTULIA ACADÉMICA
True;Universidad Del Sinú - Monteria YT Unisinu;20/02/2021 1:00;11/03/2021 0:07;Un gusto participar en esta transcendental reflexión sobre el sistema penal;https://www.facebook.com/1420157294936728/posts/1086445051824614?comment_id=1086449318490854;;;;TERTULIA ACADÉMICA
